UUID,Modified,Creator,Publisher,Title,DatasetURI,Description,TopicCategory,TemporalCoverage,DateIssued,Spatial,Formats,MetadataLink,Links
7c0d6c5f-4c60-417d-8f1e-b2a87c34256a,2015-08-25T10:04:11.696767,Lake County,Lake County,"Generalized Land Ownership, Lake County, Minnesota",us-mn-co-lake-plan-ownership-parcels,"This layer represents land ownership in the following categories:  county fee, tax forfeit, state, federal, municipal, private and tribal. The addition of the following county and state administrative subcategories is in-progress: county highway department, MN Dept. of Natural Resources, MN Dept. of Transportation, public school lands, school trust lands, and University of Minnesota Board of Regents.<br/><br/>Three cities (Beaver Bay, Silver Bay and Two Harbors) maintain their own tax parcels; this city data is represented as provided by the cities to the county.",Planning + Cadastre,12/9/14,2015-07-23T20:39:46.919381,"{""type"":""Polygon"",""coordinates"":[[[-91.827142, 46.929418],[-91.827142, 48.204922], [-90.995086, 48.204922], [-90.995086, 46.929418], [-91.827142, 46.929418]]]}","fgdb, SHP, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_lake/plan_ownership_parcels/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_lake/plan_ownership_parcels/fgdb_plan_ownership_parcels.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_lake/plan_ownership_parcels/shp_plan_ownership_parcels.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_lake/plan_ownership_parcels/gpkg_plan_ownership_parcels.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_lake/plan_ownership_parcels/metadata/metadata.html"
78c94369-3cd8-458f-bafc-8fec1265462b,2015-08-25T10:04:09.910783,International Water Institute,Geospatial Information Office,International Water Institute Red River Basin Mapping Orthoimagery 2008-2010,base-redr-2008-2010-airphotos,"The Red River Basin Mapping Initiative 2008-2010 project acquired 1.4-meter Lidar data for the US portion of the Red River Basin. Additionally, imagery was collected for the main corridor of the basin. Information about the full initiative (IWI Red River Basin Mapping 2008-2010 - LiDAR) can be referenced at http://www.mngeo.state.mn.us/chouse/metadata/iwi_rrbmi_08_10_lidar.html<br/><br/>This data set is the result of private and government entities working together under the guidance of the International Water Institute (IWI) regarding the Red River Basin Mapping Initiative (RRBMI).  The United States Army Corps of Engineers (USACE) St Louis District was one of the major contributors in this funding effort.",Imagery + Basemaps,,2015-03-21T08:01:57.038994,"{""type"":""Polygon"",""coordinates"":[[[-98.0, 45.4],[-98.0, 49.1], [-96.0, 49.1], [-96.0, 45.4], [-98.0, 45.4]]]}","JPEG, HTML, WMS, GIF",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_mngeo/base_redr_2008_2010_airphotos/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_mngeo/base_redr_2008_2010_airphotos/metadata/preview.jpg, http://www.mngeo.state.mn.us/chouse/wms/geo_image_server.html, http://geoint.lmic.state.mn.us/cgi-bin/wms?VERSION=1.3.0&SERVICE=WMS&REQUEST=GetCapabilities, http://geoint.lmic.state.mn.us/cgi-bin/wms?LAYERS=rr2009&FORMAT=image%2Fjpeg&TRANSPARENT=TRUE&SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&STYLES=&SRS=EPSG%3A26915&BBOX=205969,5192232,217732,5202955&WIDTH=256&HEIGHT=256, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_mngeo/base_redr_2008_2010_airphotos/metadata/metadata.html"
ddc18a58-6e43-4c5a-80f6-e0ac578e4652,2015-08-25T10:04:08.164866,Minnesota Department of Health - Environmental Health Division - Source Water Protection Unit,Health Department,Emergency Response Areas (ERA),water-emergency-response-areas,Emergency response area (ERA) is the Minnesota Department of Health (MDH) approved surface and subsurface area surrounding a public water supply well that completely contains the scientifically calculated 1 year time-of-travel and is managed by the entity identified in a wellhead protection plan.,"Environment, Health, Inland Waters",,2015-07-01T08:01:30.417664,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_emergency_response_areas/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_emergency_response_areas/fgdb_water_emergency_response_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_emergency_response_areas/gpkg_water_emergency_response_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_emergency_response_areas/shp_water_emergency_response_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_emergency_response_areas/metadata/metadata.html"
7ce248e2-6888-4c99-ba72-7909e31626e7,2015-08-25T10:04:07.539565,Minnesota Department of Natural Resources (DNR),Natural Resources Department,2009 Wild and Scenic River Aerial Oblique CIR Photo Index,base-2009-wsr-oblique-cir-index,"Index to high quality Color Infrared oblique aerial imagery of Minnesota wild and scenic river system.  Leaf off, snow off conditions.  Feature class contains hyperlink to photos taken in spring of 2009.",Imagery + Basemaps,,2014-10-10T11:01:15.420186,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","JPEG, fgdb, SHP, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/base_2009_wsr_oblique_cir_index/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/base_2009_wsr_oblique_cir_index/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/base_2009_wsr_oblique_cir_index/fgdb_base_2009_wsr_oblique_cir_index.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/base_2009_wsr_oblique_cir_index/shp_base_2009_wsr_oblique_cir_index.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/base_2009_wsr_oblique_cir_index/gpkg_base_2009_wsr_oblique_cir_index.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/base_2009_wsr_oblique_cir_index/metadata/metadata.html"
37979b00-b10a-46ff-af01-4d202e897e22,2015-08-25T10:04:06.696964,Minnesota Department of Health,Health Department,Drinking Water Supply Management Area for Surface Water (DWSMA-SW),water-mgmnt-area-surface-water,"Drinking water supply management area for a surface water intake (DWSMA-SW) is the Minnesota Department of Health (MDH) endorsed surface and subsurface area surrounding a public water supply intake that contains the scientifically calculated surface water protection area and is managed by the entity identified in a surface water protection plan. The boundaries of a DWSMA-SW are delineated by identifiable physical features, landmarks or political and administrative boundaries.","Environment, Health, Inland Waters",,2015-07-01T08:01:33.335557,"{""type"":""Polygon"",""coordinates"":[[[-95.322875, 44.634733],[-95.322875, 46.240745], [-92.867608, 46.240745], [-92.867608, 44.634733], [-95.322875, 44.634733]]]}","fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_mgmnt_area_surface_water/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_mgmnt_area_surface_water/fgdb_water_mgmnt_area_surface_water.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_mgmnt_area_surface_water/gpkg_water_mgmnt_area_surface_water.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_mgmnt_area_surface_water/shp_water_mgmnt_area_surface_water.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_mgmnt_area_surface_water/metadata/metadata.html"
d05c1227-666a-4157-bf3f-3d4bfe6dd542,2015-08-25T10:04:03.509875,Minnesota Geological Survey (MGS),Minnesota Geological Survey,"Geologic Atlas of Benton County, Minnesota (Part A)",geos-geologic-atlas-bent-c23a,"A County Geologic Atlas is a systematic study of a county's geologic and ground water resources. Geologic studies include both near-surface deposits and bedrock. Ground water studies include flow systems, aquifer capacity, and ground water chemistry. In some areas sand and gravel deposits, sinkholes, or other features are studied. Interpretation of sensitivity to pollution is also part of an atlas. The information is organized, analyzed, and displayed using geographic information technology.<br/><br/>Most Geologic Atlas and Regional Hydrogeologic Assessment projects are done in two parts. The Minnesota Geological Survey covers basic geology and creates databases of information such as wells and soil borings in part A. The Minnesota Department of Natural Resources (DNR) handles hydrogeology and ground water sensitivity layers in Part B. Completion of a project's two parts is staggered: Part A is completed about two years before Part B, compiling information used to create part B. Parts A and B are published and distributed as two separate products.",Geoscientific,,2015-07-23T21:01:21.631045,"{""type"":""Polygon"",""coordinates"":[[[-94.35, 45.55],[-94.35, 45.83], [-93.76, 45.83], [-93.76, 45.55], [-94.35, 45.55]]]}","JPEG, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_bent_c23a/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_bent_c23a/metadata/preview.jpg, http://www.mngs.umn.edu/county_atlas/countyatlas.htm, http://conservancy.umn.edu/handle/93866, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_bent_c23a/metadata/metadata.html"
3f4a7de7-15cf-41d6-bf2f-cf9b0f8ba1fc,2015-08-25T10:04:02.534489,Minnesota Department of Natural Resources (DNR),Natural Resources Department,Sensitive Lakeshore Assessment,env-sensitive-lakeshore,"The Sensitive Lakeshore Assessment Project was initiated to identify lakeshore areas of unique or critical habitat, or high biological diversity, in north-central Minnesota. An ecological model incorporating existing data (including wetlands and hydric soils) and field-collected data (including distribution and abundance of aquatic plants and high-priority animal species) was used to objectively rank lakeshores for sensitive area designation.<br/><br/><b>Highly sensitive shoreland</b> is a polygon feature class representing sensitive areas of lakeshore buffered landward by 1/4  mile. The <b>sensitivity index</b> is a point feature class representing the sum of scores of the data layers at equally-spaced points along the shoreline of a lake. See http://www.dnr.state.mn.us/eco/sli/index.html for more information on attributes and analysis.",Environment,,2014-08-21T14:09:36.989482,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","JPEG, fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_sensitive_lakeshore/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_sensitive_lakeshore/preview/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_sensitive_lakeshore/fgdb_env_sensitive_lakeshore.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_sensitive_lakeshore/gpkg_env_sensitive_lakeshore.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_sensitive_lakeshore/shp_env_sensitive_lakeshore.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_sensitive_lakeshore/metadata/metadata.html"
aa96c71f-47c6-4b42-9ca0-3769598ce7c6,2015-08-25T10:04:01.524089,Minnesota Geological Survey (MGS),Minnesota Geological Survey,"Geologic Atlas of Goodhue County, Minnesota (Part A)",geos-geologic-atlas-good-c12a,"A County Geologic Atlas is a systematic study of a county's geologic and ground water resources. Geologic studies include both near-surface deposits and bedrock. Ground water studies include flow systems, aquifer capacity, and ground water chemistry. In some areas sand and gravel deposits, sinkholes, or other features are studied. Interpretation of sensitivity to pollution is also part of an atlas. The information is organized, analyzed, and displayed using geographic information technology.<br/><br/>Most Geologic Atlas and Regional Hydrogeologic Assessment projects are done in two parts. The Minnesota Geological Survey covers basic geology and creates databases of information such as wells and soil borings in part A. The Minnesota Department of Natural Resources (DNR) handles hydrogeology and ground water sensitivity layers in Part B. Completion of a project's two parts is staggered: Part A is completed about two years before Part B, compiling information used to create part B. Parts A and B are published and distributed as two separate products.",Geoscientific,,2015-07-23T21:01:24.429578,"{""type"":""Polygon"",""coordinates"":[[[-93.04, 44.19],[-93.04, 44.71], [-92.23, 44.71], [-92.23, 44.19], [-93.04, 44.19]]]}",HTML,ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_good_c12a/metadata/metadata.html,"http://www.mngs.umn.edu/county_atlas/countyatlas.htm, http://conservancy.umn.edu/handle/11299/58551, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_good_c12a/metadata/metadata.html"
e1c01150-d8f9-441b-8979-8cbb1b836ba3,2015-08-25T10:04:01.099966,Minnesota Department of Natural Resources,Natural Resources Department,"County Geologic Atlas, Part B",geos-geologic-atlas-part-b,"GIS files depicting characteristics of the groundwater system of Minnesota. A County Geologic Atlas is a systematic study of a county's geologic and groundwater resources. Geologic studies include both Quaternary deposits and bedrock. Groundwater studies include flow systems, aquifer capacity, groundwater chemistry, and sensitivity to pollution. In some areas sand and gravel deposits, sinkholes, or other features are studied.",Geoscientific,,2015-07-23T08:01:31.748247,"{""type"":""Polygon"",""coordinates"":[[[-95.8, 43.5],[-95.8, 46.8], [-91.7, 46.8], [-91.7, 43.5], [-95.8, 43.5]]]}",HTML,ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_geologic_atlas_part_b/metadata/metadata.html,"http://www.dnr.state.mn.us/waters/groundwater_section/mapping/status.html, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/geos_geologic_atlas_part_b/metadata/metadata.html"
dbe12728-bb3a-4fcf-90f2-163e7f94fb6a,2015-08-25T10:04:00.684557, Minnesota Geological Survey ,Minnesota Geological Survey,"Quaternary Geology - Southern Red River Valley, Minnesota (Part A)",geos-rha3a-so-red-river,"A County Geologic Atlas is a systematic study of a county's geologic and ground water resources. Geologic studies include both near-surface deposits and bedrock.  Ground water studies include flow systems, aquifer capacity, and ground water chemistry.  In some areas sand and gravel deposits, sinkholes, or other features are studied.  Interpretation of sensitivity to pollution is also part of an atlas.  The information is organized, analyzed, and displayed using geographic information technology.<br/><br/>A Regional Hydrogeologic Assessment (RHA) is similar to a County Geologic Atlas in that both geology and ground water are studied.  However, a Regional Hydrogeologic Assessment covers a larger area, typically four to nine counties, in less detail.  The  RHA emphasizes near-surface geologic, ground water, and pollution sensitivity mapping.",Geoscientific,,2015-07-23T21:01:24.819131,"{""type"":""Polygon"",""coordinates"":[[[-98.00, 46.00],[-98.00, 48.00], [-96.00, 48.00], [-96.00, 46.00], [-98.00, 46.00]]]}","JPEG, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_rha3a_so_red_river/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_rha3a_so_red_river/metadata/preview.jpg, http://conservancy.umn.edu/handle/11299/59764, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_rha3a_so_red_river/metadata/metadata.html"
32b04f8e-e903-4656-82fc-b814a804909d,2015-08-25T10:04:00.254591,Minnesota Geological Survey (MGS),Minnesota Geological Survey,"Geologic Atlas of Carver County, Minnesota (Part A)",geos-geologic-atlas-carv-c21a,"A County Geologic Atlas is a systematic study of a county's geologic and ground water resources. Geologic studies include both near-surface deposits and bedrock. Ground water studies include flow systems, aquifer capacity, and ground water chemistry. In some areas sand and gravel deposits, sinkholes, or other features are studied. Interpretation of sensitivity to pollution is also part of an atlas. The information is organized, analyzed, and displayed using geographic information technology.<br/><br/>Most Geologic Atlas and Regional Hydrogeologic Assessment projects are done in two parts. The Minnesota Geological Survey covers basic geology and creates databases of information such as wells and soil borings in part A. The Minnesota Department of Natural Resources (DNR) handles hydrogeology and ground water sensitivity layers in Part B. Completion of a project's two parts is staggered: Part A is completed about two years before Part B, compiling information used to create part B. Parts A and B are published and distributed as two separate products.",Geoscientific,,2015-07-23T21:01:23.617365,"{""type"":""Polygon"",""coordinates"":[[[-94.01, 44.63],[-94.01, 44.99], [-93.52, 44.99], [-93.52, 44.63], [-94.01, 44.63]]]}",HTML,ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_carv_c21a/metadata/metadata.html,"http://www.mngs.umn.edu/county_atlas/countyatlas.htm, http://conservancy.umn.edu/handle/11299/59648, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_carv_c21a/metadata/metadata.html"
05344422-91bb-43da-a6b0-b87eb3001cd2,2015-08-25T10:03:58.534144,Minnesota Geological Survey (MGS),Minnesota Geological Survey,"Geologic Atlas of Crow Wing County, Minnesota (Part A)",geos-geologic-atlas-crow-c16a,"A County Geologic Atlas is a systematic study of a county's geologic and ground water resources. Geologic studies include both near-surface deposits and bedrock. Ground water studies include flow systems, aquifer capacity, and ground water chemistry. In some areas sand and gravel deposits, sinkholes, or other features are studied. Interpretation of sensitivity to pollution is also part of an atlas. The information is organized, analyzed, and displayed using geographic information technology.<br/><br/>Most Geologic Atlas and Regional Hydrogeologic Assessment projects are done in two parts. The Minnesota Geological Survey covers basic geology and creates databases of information such as wells and soil borings in part A. The Minnesota Department of Natural Resources (DNR) handles hydrogeology and ground water sensitivity layers in Part B. Completion of a project's two parts is staggered: Part A is completed about two years before Part B, compiling information used to create part B. Parts A and B are published and distributed as two separate products.",Geoscientific,,2015-07-23T21:01:20.067763,"{""type"":""Polygon"",""coordinates"":[[[-94.40, 46.15],[-94.40, 46.81], [-93.77, 46.81], [-93.77, 46.15], [-94.40, 46.15]]]}",HTML,ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_crow_c16a/metadata/metadata.html,"http://www.mngs.umn.edu/county_atlas/countyatlas.htm, http://conservancy.umn.edu/handle/11299/58716, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/edu_umn_mngs/geos_geologic_atlas_crow_c16a/metadata/metadata.html"
5479f6be-b8e0-445d-995e-2b9a04189937,2015-08-25T10:03:55.659533,"Dakota County GIS, Dakota County GIS, Staff",Dakota County,"1-Foot Contours, Farmington, Dakota County, Minnesota",us-mn-co-dakota-elev-elevation-farmington,"Fugro Horizons Inc. acquired highly accurate Light Detection and Ranging (LiDAR) elevation data for the Twin Cities metropolitan region in east-central Minnesota in Spring and Fall 2011, with some reflights in Spring 2012. The data cover Anoka, Benton, Carver, Dakota, Goodhue, Hennepin, Isanti, Kanabec, Meeker, Mille Lacs, Morrison, Ramsey, Scott, Sherburne and Washington counties. Most of the data was collected at 1.5 points/square meter. Smaller areas were collected with 2 points/square meter and with 8 points/square meter: 1. 1.5 points/square meter covers Morrison, Mille Lacs, Benton, Isanti, Sherburne, Anoka, Meeker, Hennepin, Washington, Carver, Scott, and Goodhue counties. 2. 2 points/square meter covers the Dakota Block (southern 2/3 of Dakota County) 3. 8 points/square meter covers portions of Minneapolis/St. Paul and the City of Maple Grove See map of block boundaries: ftp://lidar.dnr.state.mn.us/documentation/status/metro_data_delivery_dates.pdf Data are in the UTM Zone 15 coordinate system, NAD83 NAVD88 Geoid09 meters. The tiling scheme is 16th USGS 1:24,000 quadrangle tiles. The vendor delivered the data to the Minnesota Department of Natural Resources (DNR) in several formats: 1. One-meter digital elevation model 2. Edge-of-water breaklines 3. Classified LAS formatted point cloud data DNR staff quality-checked the data and created two additional products: two-foot contours and building outlines. Note: This metadata record was created at the Minnesota Geospatial Information Office using information supplied by the vendor and by DNR.  Dakota County staff have clipped by buffer around this community and also provided additional datasets beyond the named 1-Foot Contours; 1 and 3-meter DEMs and 1 and 3-meter Hillshades.",Elevation,,2015-08-15T10:01:48.122750,"{""type"":""Polygon"",""coordinates"":[[[-93.345831, 44.468206],[-93.345831, 44.937573], [-92.717430, 44.937573], [-92.717430, 44.468206], [-93.345831, 44.468206]]]}","JPEG, SHP, fgdb, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_dakota/elev_elevation_farmington/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_dakota/elev_elevation_farmington/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_dakota/elev_elevation_farmington/shp_elev_elevation_farmington.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_dakota/elev_elevation_farmington/fgdb_elev_elevation_farmington.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_dakota/elev_elevation_farmington/gpkg_elev_elevation_farmington.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_co_dakota/elev_elevation_farmington/metadata/metadata.html"
bc5d23ce-cf06-48e7-81cb-ce4206f379d1,2015-08-25T10:03:55.206809,Minnesota Department of Natural Resources (DNR),Natural Resources Department,Central Region Green Infrastructure,env-green-infrastructure,"This Green Infrastructure data is comprised of 3 similar ecological corridor data layers ? Metro Conservation Corridors, green infrastructure analysis in counties just north of the metro area, and  green infrastructure analysis in counties in the southeast part of the state.<br/><br/>This is an interpretation of both functional and conceptual natural habitat corridors that link high quality natural communities both within and between counties of Central Minnesota.  Base maps that were referenced include the Minnesota County Biological Survey, the Regionally Significant Ecological Areas, DNR Public Recreation Information Map, 2003 Farm Service Agency color aerial photos, and various lakes and rivers data sets.  Base maps were overlain and polygons developed in areas where there was a high density of mapped features:  MCBS plant communities, RSEA, WMA.  The resulting polygons were assessed for the connectivity.  Stream connections were primarily used to create either conceptual and / or functional corridors connecting these polygons.  Due to local geology, this may lead to connectivity along only one axis.  Where necessary to create connectivity along the opposing axis, additional connections were created using both RSEA and FSA aerial photos along areas not served by surface water connections.  Finally, the polygons were visually checked against the FSA aerial photos to adjust for areas that have been developed and to adjust for roadways and other limitations.<br/><br/>The southeast analysis also used steep slope areas, riparian areas, and geological edges.",Environment,,2015-03-18T08:01:52.976491,"{""type"":""Polygon"",""coordinates"":[[[-95.061095, 43.483265],[-95.061095, 46.369039], [-91.126578, 46.369039], [-91.126578, 43.483265], [-95.061095, 43.483265]]]}","JPEG, fgdb, gpkg, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_green_infrastructure/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_green_infrastructure/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_green_infrastructure/fgdb_env_green_infrastructure.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_green_infrastructure/gpkg_env_green_infrastructure.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_green_infrastructure/shp_env_green_infrastructure.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_green_infrastructure/metadata/metadata.html"
10ad436e-0f81-4f45-b894-a2e04fe841f4,2015-08-25T10:03:52.218684,U.S. Geological Survey,Pollution Control Agency,Mean annual potential groundwater recharge rates from 1996 - 2010 for Minnesota,geos-gw-recharge-1996-2010-mean,Estimated mean annual potential groundwater recharge rates in Minnesota from 1996-2010 based on the Soil-Water-Balance (SWB) model.,Geoscientific,,2015-04-09T08:01:57.037877,"{""type"":""Polygon"",""coordinates"":[[[-97.269875, 43.43655],[-97.269875, 49.348372], [-89.395466, 49.348372], [-89.395466, 43.43655], [-97.269875, 43.43655]]]}","HTML, aaigrid",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_pca/geos_gw_recharge_1996_2010_mean/metadata/metadata.html,"http://pubs.usgs.gov/sir/2015/5038/, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_pca/geos_gw_recharge_1996_2010_mean/aaigrid_geos_gw_recharge_1996_2010_mean.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_pca/geos_gw_recharge_1996_2010_mean/metadata/metadata.html"
56f213f1-552f-4f1e-94b0-6b4b69d0b83c,2015-08-25T10:03:50.859381,Minnesota Department of Natural Resources (DNR),Natural Resources Department,Minnesota Moose Harvest,env-mn-moose-harvest,Number of moose taken per permit area.,Environment,,2015-07-14T08:01:29.378117,"{""type"":""Polygon"",""coordinates"":[[[-92.395886, 47.091749],[-92.395886, 48.193660], [-89.913908, 48.193660], [-89.913908, 47.091749], [-92.395886, 47.091749]]]}","JPEG, SHP, fgdb, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_moose_harvest/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_moose_harvest/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_moose_harvest/shp_env_mn_moose_harvest.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_moose_harvest/fgdb_env_mn_moose_harvest.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_moose_harvest/gpkg_env_mn_moose_harvest.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_moose_harvest/metadata/metadata.html"
